scientificName,decimalLongitude,decimalLatitude,year,month,day,basisOfRecord
Tsuga canadensis (L.) Carrière,-68.257714,44.311305,2024,4,28,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.440912,44.624612,2024,4,28,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.176453,44.109558,2024,4,29,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.384514,44.613423,2024,4,27,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.685289,45.475873,2024,4,7,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.333589,44.601432,2024,5,3,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.810753,43.478992,2024,5,3,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.566224,44.420472,2024,5,5,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.566493,44.419785,2024,5,5,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.729389,43.980839,2024,5,9,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.729319,43.980559,2024,5,9,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.31778,43.668878,2024,5,5,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.405393,43.542929,2024,5,10,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.729353,43.980897,2024,5,11,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.911693,43.911491,2024,5,16,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.775628,43.857479,2024,5,18,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.574086,43.322614,2024,5,21,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.463175,43.419264,2024,5,23,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.447608,43.766063,2024,5,22,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.320687,43.86103,2024,5,27,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.214888,43.877838,2024,5,29,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.221779,43.865994,2024,5,30,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.263875,43.717083,2024,5,13,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.945577,44.215311,2024,6,1,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.94518,44.214647,2024,6,1,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.480955,43.541899,2024,6,2,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-67.222453,45.161482,2024,6,8,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.935226,43.974243,2024,6,10,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.325068,44.369616,2024,6,10,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.098212,44.189117,2024,6,11,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.011877,46.088192,2024,6,10,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.284161,44.324042,2024,6,13,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.25952,44.336884,2024,6,15,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.729375,43.980822,2024,6,19,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.729164,43.98062,2024,6,19,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.343362,44.315487,2024,6,15,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.118965,44.565918,2024,6,21,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.024378,44.607325,2024,6,25,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.209503,44.363617,2024,6,27,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.217564,44.386458,2024,6,27,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.217564,44.386458,2024,6,27,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.322975,44.385662,2024,6,27,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.088943,44.625095,2024,6,27,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.219025,44.375758,2024,6,29,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.222375,44.371003,2024,6,29,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.925872,43.402175,2024,6,30,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.889613,43.933372,2024,6,26,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.292817,45.259835,2024,6,25,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.281014,45.415917,2024,6,22,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.547506,43.345201,2024,6,9,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.192473,44.356133,2024,7,2,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.194147,44.351278,2024,7,2,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.267562,46.008006,2024,7,2,HUMAN_OBSERVATION
