scientificName,decimalLongitude,decimalLatitude,year,month,day,basisOfRecord
Betula papyrifera Marshall,-69.912501,45.642021,2020,7,5,HUMAN_OBSERVATION
Betula papyrifera Marshall,-67.790444,44.546217,2020,7,12,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.289865,44.329373,2020,7,18,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.149814,44.232089,2020,8,4,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.531014,45.494231,2020,8,4,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.542165,45.757072,2020,8,8,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.529464,44.547349,2020,8,25,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.623952,43.410754,2020,8,27,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.344208,44.313972,2020,8,28,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.145683,44.665742,2020,9,1,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.678158,44.005425,2020,9,11,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.357725,43.939475,2020,9,12,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.126792,45.616122,2020,9,28,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.380042,45.4171,2020,9,29,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.974582,43.811539,2020,9,27,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.559957,44.441485,2020,10,4,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.14648,44.674522,2020,10,14,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.555161,44.879033,2020,10,9,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.1475,44.679303,2020,10,14,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.231321,44.381863,2020,11,14,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.205428,44.107064,2020,11,29,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.552142,44.488709,2020,12,3,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.202737,44.10595,2020,12,12,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.771226,44.801613,2019,1,4,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.320532,45.674602,2019,2,17,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.101526,46.092757,2019,2,27,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.371407,46.073813,2019,2,28,HUMAN_OBSERVATION
Betula papyrifera Marshall,-67.864589,46.306609,2019,3,1,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.44602,43.677556,2019,3,20,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.331694,44.603499,2019,4,18,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.156678,45.037381,2019,4,28,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.222093,43.75583,2019,4,28,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.355645,44.963745,2019,6,13,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.423302,43.972014,2019,6,6,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.951734,43.611638,2019,6,24,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.960304,44.092158,2019,6,30,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.187995,44.332683,2019,7,31,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.980814,44.292343,2019,7,4,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.456734,44.028343,2019,7,23,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.24648,44.408439,2019,7,28,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.339004,45.489366,2019,7,5,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.689712,43.270548,2019,8,5,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.689745,43.270554,2019,8,5,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.21061,44.3659,2019,8,18,HUMAN_OBSERVATION
